,Device Type,Device Id,X,Y,Z,Yaw,Pitch,Roll
5699,controller,2,0.95086669921875,0.7894513607025146,-1.4838224649429321,29.9463030863036,-82.73396722449107,43.34672664560291
5700,hmd,1,1.0793392658233643,0.7874873876571655,-1.5944706201553345,177.4926554602319,-143.79143293188267,-172.12248001457388
5701,controller,1,1.9190051555633545,1.461423635482788,-2.7707390785217285,-121.55296594916966,122.6155738941799,-142.55666793459423
5702,controller,2,0.9490178823471069,0.7902481555938721,-1.4839285612106323,29.851165254520836,-82.72452230912619,43.24378895536651
5703,hmd,1,1.0793046951293945,0.7874933481216431,-1.5944463014602661,177.4955793381289,-143.79171559570142,-172.1224857538563
5704,controller,1,1.9190961122512817,1.4612793922424316,-2.7705273628234863,-121.5433791098003,122.60963866333984,-142.6024177817741
5705,controller,2,0.9504168033599854,0.7896682024002075,-1.4837595224380493,29.95981281530536,-82.73737252157126,43.36267395140375
5706,hmd,1,1.0791876316070557,0.7873251438140869,-1.5947331190109253,177.50644480509072,-143.79131357783103,-172.11019765713127
5707,controller,1,1.919400930404663,1.4611388444900513,-2.7710423469543457,-121.57700117716175,122.61235827240323,-142.58006675887785
5708,controller,2,0.947990894317627,0.7903523445129395,-1.4842952489852905,29.755819322534663,-82.72098976439716,43.13229031930432
5709,hmd,1,1.0791921615600586,0.7873034477233887,-1.5947529077529907,177.50493121685804,-143.79028336447934,-172.11030602748454
5710,controller,1,1.9198657274246216,1.4607375860214233,-2.7712368965148926,-121.56675975978729,122.61308179345806,-142.61069714734174
5711,controller,2,0.9492886066436768,0.7897636890411377,-1.4841824769973755,29.851292226154392,-82.73255225822264,43.23709907922109
5712,hmd,1,1.0792509317398071,0.7874003648757935,-1.5945855379104614,177.4990746325919,-143.79167344755106,-172.1171642725883
5713,controller,1,1.9204165935516357,1.460713505744934,-2.7706174850463867,-121.51369023637861,122.57925870960605,-142.6627343478327
5714,controller,2,0.948800802230835,0.7899113893508911,-1.4840365648269653,29.87579582195522,-82.73501718966759,43.27162376986415
5715,hmd,1,1.0792527198791504,0.7874032258987427,-1.594589352607727,177.49828253707543,-143.79041743367742,-172.11919347440207
5716,controller,1,1.920804738998413,1.4604668617248535,-2.7709298133850098,-121.49343356501026,122.56453074525801,-142.72750441993588
5717,controller,2,0.9491457939147949,0.790031909942627,-1.4838558435440063,29.95911864947509,-82.74061470341684,43.353632900014205
5718,hmd,1,1.0792450904846191,0.78739333152771,-1.5946029424667358,177.50062275395413,-143.7914637993872,-172.11397660400124
5719,controller,1,1.9215145111083984,1.4604462385177612,-2.770948886871338,-121.5239723477795,122.57626582222618,-142.74752883307048
5720,controller,2,0.9487670660018921,0.7904106378555298,-1.4845458269119263,29.105414296430368,-82.61683427326989,42.533743759120526
5721,hmd,1,1.079201579093933,0.7873257398605347,-1.5946563482284546,177.50338981954718,-143.79148137542882,-172.1146501239978
5722,controller,1,1.9218847751617432,1.459965705871582,-2.7712087631225586,-121.56526020930781,122.60907923685866,-142.76540421171103
5723,controller,2,0.9482977390289307,0.7896298170089722,-1.4849258661270142,28.940029534670586,-82.58063339080063,42.24137268135174
5724,hmd,1,1.0791730880737305,0.7872973680496216,-1.5947591066360474,177.50633278540673,-143.7904216684651,-172.10909517152714
5725,controller,1,1.9224059581756592,1.4600213766098022,-2.771510124206543,-121.5527475171775,122.57099257774917,-142.7701209574672
5726,controller,2,0.9474897384643555,0.7896038293838501,-1.4849876165390015,28.069877263219617,-82.54160476304207,41.36325194594572
5727,hmd,1,1.0792045593261719,0.7873522043228149,-1.5947259664535522,177.50479048950717,-143.78978514541822,-172.11395891975104
5728,controller,1,1.9230352640151978,1.459864854812622,-2.7718238830566406,-121.50008206639329,122.51625212158069,-142.8495579902153
