,Device Id,Grip Button,Menu Button,Trackpad Pressed,Trackpad Touched,Trackpad_X,Trackpad_Y,Trigger
1072,1.0,0.0,0.0,0.0,1.0,-0.3197578489780426,-0.2679509222507477,0.0
1073,0.0,0.0,0.0,0.0,1.0,-0.011758395470678806,0.07543428242206573,0.0
1074,1.0,0.0,0.0,0.0,1.0,-0.3197578489780426,-0.2679509222507477,0.0
1075,0.0,0.0,0.0,0.0,1.0,0.12233249098062515,0.029899001121520996,0.0
1076,1.0,0.0,0.0,0.0,1.0,-0.39568278193473816,-0.3154385983943939,0.0
1077,0.0,0.0,0.0,0.0,1.0,0.24873988330364227,-0.004117871634662151,0.0
1078,1.0,0.0,0.0,0.0,1.0,-0.4525066912174225,-0.347368985414505,0.0
1079,0.0,0.0,0.0,0.0,1.0,0.35140353441238403,-0.03831670433282852,0.0
1080,1.0,0.0,0.0,0.0,1.0,-0.5028666257858276,-0.3880484700202942,0.0
1081,0.0,0.0,0.0,0.0,1.0,0.4375420808792114,-0.07671836763620377,0.0
1082,1.0,0.0,0.0,0.0,1.0,-0.5028666257858276,-0.3880484700202942,0.0
1083,0.0,0.0,0.0,0.0,1.0,0.501268744468689,-0.11617932468652725,0.0
1084,1.0,0.0,0.0,0.0,1.0,-0.5501251816749573,-0.40187984704971313,0.0
1085,0.0,0.0,0.0,0.0,1.0,0.5553258657455444,-0.15281736850738525,0.0
1086,1.0,0.0,0.0,0.0,1.0,-0.5831092000007629,-0.42677292227745056,0.0
1087,0.0,0.0,0.0,0.0,1.0,0.6041640639305115,-0.19985763728618622,0.0
1088,1.0,0.0,0.0,0.0,1.0,-0.6042062044143677,-0.4466901421546936,0.0
1089,0.0,0.0,0.0,0.0,1.0,0.6485550999641418,-0.22828739881515503,0.0
1090,1.0,0.0,0.0,0.0,1.0,-0.6323485374450684,-0.4516250789165497,0.0
1091,0.0,0.0,0.0,0.0,1.0,0.6791408658027649,-0.2609769105911255,0.0
1092,1.0,0.0,0.0,0.0,1.0,-0.6777803897857666,-0.4508049786090851,0.0
1093,0.0,0.0,0.0,0.0,1.0,0.6995617151260376,-0.295421302318573,0.0
1094,1.0,0.0,0.0,0.0,1.0,-0.724102258682251,-0.44673392176628113,0.0
1095,0.0,0.0,0.0,0.0,1.0,0.7255975604057312,-0.3184029757976532,0.0
1096,1.0,0.0,0.0,0.0,1.0,-0.7532804608345032,-0.41332417726516724,0.0
1097,0.0,0.0,0.0,0.0,1.0,0.7569838762283325,-0.2964561879634857,0.0
1098,1.0,0.0,0.0,0.0,1.0,-0.7780112028121948,-0.37842369079589844,0.0
1099,0.0,0.0,0.0,0.0,1.0,0.7737233638763428,-0.2774985432624817,0.0
1100,1.0,0.0,0.0,0.0,1.0,-0.7983440160751343,-0.33922478556632996,0.0
1101,0.0,0.0,0.0,0.0,1.0,0.7838060855865479,-0.2691148817539215,0.0
1102,1.0,0.0,0.0,0.0,1.0,-0.7998602390289307,-0.2782222330570221,0.0
1103,0.0,0.0,0.0,0.0,1.0,0.7910234332084656,-0.2595990300178528,0.0
1104,1.0,0.0,0.0,0.0,1.0,-0.7947545051574707,-0.19871120154857635,0.0
1105,0.0,0.0,0.0,0.0,1.0,0.7959778308868408,-0.23006436228752136,0.0
1106,1.0,0.0,0.0,0.0,1.0,-0.7645200490951538,-0.0987447053194046,0.0
1107,0.0,0.0,0.0,0.0,1.0,0.7994218468666077,-0.20890052616596222,0.0
1108,1.0,0.0,0.0,0.0,1.0,-0.7269453406333923,-0.004122494719922543,0.0
1109,0.0,0.0,0.0,0.0,1.0,0.8013984560966492,-0.18758367002010345,0.0
1110,1.0,0.0,0.0,0.0,1.0,-0.6794488430023193,0.07537905126810074,0.0
1111,0.0,0.0,0.0,0.0,1.0,0.8020404577255249,-0.16898584365844727,0.0
1112,1.0,0.0,0.0,0.0,1.0,-0.5982216596603394,0.17662836611270905,0.0
1113,0.0,0.0,0.0,0.0,1.0,0.8020404577255249,-0.16898584365844727,0.0
1114,1.0,0.0,0.0,0.0,1.0,-0.4650910496711731,0.30515143275260925,0.0
1115,0.0,0.0,0.0,0.0,1.0,0.7989792823791504,-0.11493071913719177,0.0
1116,1.0,0.0,0.0,0.0,1.0,-0.2901404798030853,0.4104045331478119,0.0
1117,0.0,0.0,0.0,0.0,1.0,0.7577681541442871,-0.05691373348236084,0.0
1118,1.0,0.0,0.0,0.0,1.0,-0.111360102891922,0.49774011969566345,0.0
1119,0.0,0.0,0.0,0.0,1.0,0.7188158631324768,0.008902166038751602,0.0
1120,1.0,0.0,0.0,0.0,1.0,0.028010396286845207,0.5554251670837402,0.0
1121,0.0,0.0,0.0,0.0,1.0,0.6558160185813904,0.07419226318597794,0.0
1122,1.0,0.0,0.0,0.0,1.0,0.1347467452287674,0.5935355424880981,0.0
1123,0.0,0.0,0.0,0.0,1.0,0.5806409120559692,0.1369558870792389,0.0
1124,1.0,0.0,0.0,0.0,1.0,0.23335763812065125,0.6185328960418701,0.0
1125,0.0,0.0,0.0,0.0,1.0,0.49549806118011475,0.19947470724582672,0.0
1126,1.0,0.0,0.0,0.0,1.0,0.3270336985588074,0.6350026726722717,0.0
1127,0.0,0.0,0.0,0.0,1.0,0.4037991166114807,0.25995177030563354,0.0
1128,1.0,0.0,0.0,0.0,1.0,0.4177130162715912,0.6459161043167114,0.0
1129,0.0,0.0,0.0,0.0,1.0,0.3150070607662201,0.31704649329185486,0.0
1130,1.0,0.0,0.0,0.0,1.0,0.48874661326408386,0.626103937625885,0.0
1131,0.0,0.0,0.0,0.0,1.0,0.22559145092964172,0.3695048987865448,0.0
1132,1.0,0.0,0.0,0.0,1.0,0.5438018441200256,0.613010585308075,0.0
1133,0.0,0.0,0.0,0.0,1.0,0.1292642205953598,0.430842787027359,0.0
1134,1.0,0.0,0.0,0.0,1.0,0.584620475769043,0.583994448184967,0.0
1135,0.0,0.0,0.0,0.0,1.0,0.04278489202260971,0.48678043484687805,0.0
1136,1.0,0.0,0.0,0.0,1.0,0.6044883131980896,0.5526435375213623,0.0
1137,0.0,0.0,0.0,0.0,1.0,-0.04301293566823006,0.5207417607307434,0.0
1138,1.0,0.0,0.0,0.0,1.0,0.6328278183937073,0.5170769095420837,0.0
1139,0.0,0.0,0.0,0.0,1.0,-0.13297349214553833,0.5543296337127686,0.0
1140,1.0,0.0,0.0,0.0,1.0,0.6501383185386658,0.4836476147174835,0.0
1141,0.0,0.0,0.0,0.0,1.0,-0.20987428724765778,0.5818252563476562,0.0
1142,1.0,0.0,0.0,0.0,1.0,0.6467750072479248,0.4024479389190674,0.0
1143,0.0,0.0,0.0,0.0,1.0,-0.2795664370059967,0.5645034313201904,0.0
1144,1.0,0.0,0.0,0.0,1.0,0.6336348056793213,0.3186064064502716,0.0
1145,0.0,0.0,0.0,0.0,1.0,-0.3394225835800171,0.5533956289291382,0.0
1146,1.0,0.0,0.0,0.0,1.0,0.578522264957428,0.2056223452091217,0.0
1147,0.0,0.0,0.0,0.0,1.0,-0.38966283202171326,0.5329264998435974,0.0
1148,1.0,0.0,0.0,0.0,1.0,0.519615650177002,0.0865975096821785,0.0
1149,0.0,0.0,0.0,0.0,1.0,-0.38966283202171326,0.5329264998435974,0.0
1150,1.0,0.0,0.0,0.0,1.0,0.519615650177002,0.0865975096821785,0.0
1151,0.0,0.0,0.0,0.0,1.0,-0.4339876174926758,0.5063419938087463,0.0
1152,1.0,0.0,0.0,0.0,1.0,0.4426088333129883,-0.10568361729383469,0.0
1153,0.0,0.0,0.0,0.0,1.0,-0.46085765957832336,0.4765414893627167,0.0
1154,1.0,0.0,0.0,0.0,1.0,0.4426088333129883,-0.10568361729383469,0.0
1155,0.0,0.0,0.0,0.0,1.0,-0.4743081033229828,0.41618096828460693,0.0
1156,1.0,0.0,0.0,0.0,1.0,0.3700792193412781,-0.29972386360168457,0.0
1157,0.0,0.0,0.0,0.0,1.0,-0.4584963023662567,0.3685295879840851,0.0
1158,1.0,0.0,0.0,0.0,1.0,0.3700792193412781,-0.29972386360168457,0.0
1159,0.0,0.0,0.0,0.0,1.0,-0.4584963023662567,0.3685295879840851,0.0
1160,1.0,0.0,0.0,0.0,1.0,0.29502251744270325,-0.4738491475582123,0.0
1161,0.0,0.0,0.0,0.0,1.0,-0.3849702775478363,0.2038060575723648,0.0
1162,1.0,0.0,0.0,0.0,1.0,0.29502251744270325,-0.4738491475582123,0.0
1163,0.0,0.0,0.0,0.0,1.0,-0.3343123197555542,0.1170555055141449,0.0
1164,1.0,0.0,0.0,0.0,1.0,0.24337171018123627,-0.6222633719444275,0.0
1165,0.0,0.0,0.0,0.0,1.0,-0.28923141956329346,0.035699911415576935,0.0
1166,1.0,0.0,0.0,0.0,1.0,0.24337171018123627,-0.6222633719444275,0.0
1167,0.0,0.0,0.0,0.0,1.0,-0.28923141956329346,0.035699911415576935,0.0
1168,1.0,0.0,0.0,0.0,1.0,0.18642650544643402,-0.7453072667121887,0.0
1169,0.0,0.0,0.0,0.0,1.0,-0.1605987846851349,-0.1556502729654312,0.0
1170,1.0,0.0,0.0,0.0,1.0,0.13484476506710052,-0.7906695008277893,0.0
1171,0.0,0.0,0.0,0.0,1.0,-0.08413608372211456,-0.2613171637058258,0.0
1172,1.0,0.0,0.0,0.0,1.0,0.10236980020999908,-0.8264293074607849,0.0
1173,0.0,0.0,0.0,0.0,1.0,-0.005693907383829355,-0.3409230411052704,0.0
1174,1.0,0.0,0.0,0.0,1.0,0.07558880746364594,-0.8507021069526672,0.0
1175,0.0,0.0,0.0,0.0,1.0,-0.005693907383829355,-0.3409230411052704,0.0
1176,1.0,0.0,0.0,0.0,1.0,0.07558880746364594,-0.8507021069526672,0.0
1177,0.0,0.0,0.0,0.0,1.0,0.06044093891978264,-0.401204913854599,0.0
1178,1.0,0.0,0.0,0.0,1.0,-0.1064455658197403,-0.8958566188812256,0.0
1179,0.0,0.0,0.0,0.0,1.0,0.1071709543466568,-0.440630167722702,0.0
1180,1.0,0.0,0.0,0.0,1.0,-0.1064455658197403,-0.8958566188812256,0.0
1181,0.0,0.0,0.0,0.0,1.0,0.15531893074512482,-0.4660309851169586,0.0
1182,1.0,0.0,0.0,0.0,1.0,-0.21157117187976837,-0.8985613584518433,0.0
1183,0.0,0.0,0.0,0.0,1.0,0.19091260433197021,-0.4922976791858673,0.0
1184,1.0,0.0,0.0,0.0,1.0,-0.30517876148223877,-0.8955413699150085,0.0
1185,0.0,0.0,0.0,0.0,1.0,0.23847514390945435,-0.5092636942863464,0.0
1186,1.0,0.0,0.0,0.0,1.0,-0.36781418323516846,-0.8924944400787354,0.0
1187,0.0,0.0,0.0,0.0,1.0,0.2819477915763855,-0.5181486010551453,0.0
1188,1.0,0.0,0.0,0.0,1.0,-0.41960662603378296,-0.8869112730026245,0.0
1189,0.0,0.0,0.0,0.0,1.0,0.3176652491092682,-0.5239574909210205,0.0
1190,1.0,0.0,0.0,0.0,1.0,-0.4699079990386963,-0.8798602223396301,0.0
1191,0.0,0.0,0.0,0.0,1.0,0.3658967912197113,-0.5277076363563538,0.0
1192,1.0,0.0,0.0,0.0,1.0,-0.5177678465843201,-0.8726246356964111,0.0
1193,0.0,0.0,0.0,0.0,1.0,0.40634632110595703,-0.5280282497406006,0.0
1194,1.0,0.0,0.0,0.0,1.0,-0.5624640583992004,-0.84070885181427,0.0
1195,0.0,0.0,0.0,0.0,1.0,0.4600193202495575,-0.5202326774597168,0.0
1196,1.0,0.0,0.0,0.0,1.0,-0.6022477746009827,-0.8103587627410889,0.0
1197,0.0,0.0,0.0,0.0,1.0,0.496174156665802,-0.5109962821006775,0.0
1198,1.0,0.0,0.0,0.0,1.0,-0.6381767392158508,-0.780859649181366,0.0
1199,0.0,0.0,0.0,0.0,1.0,0.5296581387519836,-0.47109708189964294,0.0
1200,1.0,0.0,0.0,0.0,1.0,-0.661653459072113,-0.7597461938858032,0.0
1201,0.0,0.0,0.0,0.0,1.0,0.5533432960510254,-0.43168625235557556,0.0
1202,1.0,0.0,0.0,0.0,1.0,-0.661653459072113,-0.7597461938858032,0.0
1203,0.0,0.0,0.0,0.0,1.0,0.5859922766685486,-0.3673582077026367,0.0
1204,1.0,0.0,0.0,0.0,1.0,-0.7135210037231445,-0.7097876667976379,0.0
1205,0.0,0.0,0.0,0.0,1.0,0.6074468493461609,-0.30068567395210266,0.0
1206,1.0,0.0,0.0,0.0,1.0,-0.7524664998054504,-0.6680375337600708,0.0
1207,0.0,0.0,0.0,0.0,1.0,0.6324944496154785,-0.23345884680747986,0.0
1208,1.0,0.0,0.0,0.0,1.0,-0.7920397520065308,-0.6198392510414124,0.0
1209,0.0,0.0,0.0,0.0,1.0,0.6441183686256409,-0.16807758808135986,0.0
1210,1.0,0.0,0.0,0.0,1.0,-0.8205050826072693,-0.5447826981544495,0.0
1211,0.0,0.0,0.0,0.0,1.0,0.6510849595069885,-0.10994496941566467,0.0
1212,1.0,0.0,0.0,0.0,1.0,-0.8623833060264587,-0.4400283098220825,0.0
1213,0.0,0.0,0.0,0.0,1.0,0.6526302099227905,-0.053113605827093124,0.0
1214,1.0,0.0,0.0,0.0,1.0,-0.8824225068092346,-0.33930620551109314,0.0
1215,0.0,0.0,0.0,0.0,1.0,0.6438794732093811,0.022774962708353996,0.0
1216,1.0,0.0,0.0,0.0,1.0,-0.8777202367782593,-0.1933678239583969,0.0
1217,0.0,0.0,0.0,0.0,1.0,0.6358324289321899,0.11181233823299408,0.0
1218,1.0,0.0,0.0,0.0,1.0,-0.8384580612182617,-0.05077899992465973,0.0
1219,0.0,0.0,0.0,0.0,1.0,0.6068453192710876,0.2167261242866516,0.0
1220,1.0,0.0,0.0,0.0,1.0,-0.7856536507606506,0.11118973046541214,0.0
1221,0.0,0.0,0.0,0.0,1.0,0.5781789422035217,0.31307217478752136,0.0
1222,1.0,0.0,0.0,0.0,1.0,-0.7239696383476257,0.24040135741233826,0.0
1223,0.0,0.0,0.0,0.0,1.0,0.553288996219635,0.4082869589328766,0.0
1224,1.0,0.0,0.0,0.0,1.0,-0.6302379965782166,0.3673244118690491,0.0
1225,0.0,0.0,0.0,0.0,1.0,0.5312145948410034,0.48368093371391296,0.0
1226,1.0,0.0,0.0,0.0,1.0,-0.5187591314315796,0.48764631152153015,0.0
1227,0.0,0.0,0.0,0.0,1.0,0.5205022692680359,0.5635062456130981,0.0
1228,1.0,0.0,0.0,0.0,1.0,-0.3921535611152649,0.6015877723693848,0.0
1229,0.0,0.0,0.0,0.0,1.0,0.48430415987968445,0.6374422907829285,0.0
1230,1.0,0.0,0.0,0.0,1.0,-0.2901920676231384,0.6912829875946045,0.0
1231,0.0,0.0,0.0,0.0,1.0,0.45461392402648926,0.7052610516548157,0.0
1232,1.0,0.0,0.0,0.0,1.0,-0.20840072631835938,0.7637680172920227,0.0
1233,0.0,0.0,0.0,0.0,1.0,0.42458516359329224,0.7644302248954773,0.0
1234,1.0,0.0,0.0,0.0,1.0,-0.12237262725830078,0.8275535106658936,0.0
1235,0.0,0.0,0.0,0.0,1.0,0.4033935070037842,0.8164655566215515,0.0
1236,1.0,0.0,0.0,0.0,1.0,0.004318711813539267,0.8746671080589294,0.0
1237,0.0,0.0,0.0,0.0,1.0,0.3680201470851898,0.8589382767677307,0.0
1238,1.0,0.0,0.0,0.0,1.0,0.11746951937675476,0.8995329737663269,0.0
1239,0.0,0.0,0.0,0.0,1.0,0.3244698941707611,0.8933231234550476,0.0
1240,1.0,0.0,0.0,0.0,1.0,0.23728999495506287,0.9002115726470947,0.0
1241,0.0,0.0,0.0,0.0,1.0,0.3244698941707611,0.8933231234550476,0.0
1242,1.0,0.0,0.0,0.0,1.0,0.35217005014419556,0.881805956363678,0.0
1243,0.0,0.0,0.0,0.0,1.0,0.2702465057373047,0.921907365322113,0.0
1244,1.0,0.0,0.0,0.0,1.0,0.42774146795272827,0.8680938482284546,0.0
1245,0.0,0.0,0.0,0.0,1.0,0.23350033164024353,0.9418786764144897,0.0
1246,1.0,0.0,0.0,0.0,1.0,0.48209452629089355,0.8559817671775818,0.0
1247,0.0,0.0,0.0,0.0,1.0,0.1986568421125412,0.9571452140808105,0.0
1248,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1249,0.0,0.0,0.0,0.0,1.0,0.19261014461517334,0.9654176235198975,0.0
1250,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1252,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1254,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1256,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1258,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1260,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1262,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1264,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1266,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1268,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1270,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1272,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1276,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1278,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1280,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1288,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1290,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1292,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1295,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1296,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1297,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1298,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1299,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1300,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1301,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1302,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1303,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1304,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1305,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1306,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1307,0.0,0.0,1.0,0.0,1.0,-0.09656056761741638,0.9938657879829407,0.0
1308,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1309,0.0,0.0,1.0,0.0,1.0,-0.09637586027383804,0.9940504431724548,0.0
1310,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1311,0.0,0.0,1.0,0.0,1.0,-0.09616914391517639,0.9942156076431274,0.0
1312,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1313,0.0,0.0,1.0,0.0,1.0,-0.09614498168230057,0.9943447113037109,0.0
1314,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1315,0.0,0.0,1.0,0.0,1.0,-0.09520141035318375,0.9945992231369019,0.0
1316,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1317,0.0,0.0,1.0,0.0,1.0,-0.09467382729053497,0.9947552680969238,0.0
1318,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1319,0.0,0.0,1.0,0.0,1.0,-0.09435852617025375,0.9948580861091614,0.0
1320,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1321,0.0,0.0,1.0,0.0,1.0,-0.09385421127080917,0.994976818561554,0.0
1322,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1323,0.0,0.0,1.0,0.0,1.0,-0.09324651211500168,0.9951048493385315,0.0
1324,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1325,0.0,0.0,1.0,0.0,1.0,-0.0923653319478035,0.9952329993247986,0.0
1326,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1327,0.0,0.0,1.0,0.0,1.0,-0.09094834327697754,0.9953617453575134,0.0
1328,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1329,0.0,0.0,1.0,0.0,1.0,-0.09094834327697754,0.9953617453575134,0.0
1330,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1331,0.0,0.0,1.0,0.0,1.0,-0.08630090206861496,0.9956261515617371,0.0
1332,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1333,0.0,0.0,1.0,0.0,1.0,-0.08630090206861496,0.9956261515617371,0.0
1334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1335,0.0,0.0,1.0,0.0,1.0,-0.08432209491729736,0.9957370758056641,0.0
1336,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1337,0.0,0.0,1.0,0.0,1.0,-0.08248108625411987,0.9958382248878479,0.0
1338,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1339,0.0,0.0,1.0,0.0,1.0,-0.08089180290699005,0.9959315061569214,0.0
1340,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1341,0.0,0.0,1.0,0.0,1.0,-0.07950886338949203,0.9960182905197144,0.0
1342,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1343,0.0,0.0,1.0,0.0,1.0,-0.07828060537576675,0.996095597743988,0.0
1344,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1345,0.0,0.0,0.0,0.0,1.0,-0.07718054950237274,0.9961652159690857,0.0
1346,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1347,0.0,0.0,0.0,0.0,1.0,-0.07622325420379639,0.9962282776832581,0.0
1348,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1349,0.0,0.0,0.0,0.0,1.0,-0.07538647949695587,0.9962818622589111,0.0
1350,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1351,0.0,0.0,0.0,0.0,1.0,-0.07962681353092194,0.9963238835334778,0.0
1352,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353,0.0,0.0,0.0,0.0,1.0,-0.08299804478883743,0.9963597059249878,0.0
1354,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355,0.0,0.0,0.0,0.0,1.0,-0.08440282195806503,0.9963896870613098,0.0
1356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1357,0.0,0.0,0.0,0.0,1.0,-0.08746078610420227,0.9964041113853455,0.0
1358,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1359,0.0,0.0,0.0,0.0,1.0,-0.09071136265993118,0.9963889122009277,0.0
1360,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1361,0.0,0.0,0.0,0.0,1.0,-0.09639862179756165,0.9962730407714844,0.0
1362,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363,0.0,0.0,0.0,0.0,1.0,-0.10198402404785156,0.9960731863975525,0.0
1364,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1365,0.0,0.0,0.0,0.0,1.0,-0.11123838275671005,0.9957020282745361,0.0
1366,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1367,0.0,0.0,0.0,0.0,1.0,-0.1286594122648239,0.9945300817489624,0.0
1368,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1369,0.0,0.0,0.0,0.0,1.0,-0.14893357455730438,0.9925223588943481,0.0
1370,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1371,0.0,0.0,0.0,0.0,1.0,-0.14893357455730438,0.9925223588943481,0.0
1372,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1373,0.0,0.0,0.0,0.0,1.0,-0.17684340476989746,0.9872696995735168,0.0
1374,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1375,0.0,0.0,0.0,0.0,1.0,-0.21272554993629456,0.9803286194801331,0.0
1376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1377,0.0,0.0,0.0,0.0,1.0,-0.25040745735168457,0.9719557762145996,0.0
1378,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1379,0.0,0.0,0.0,1.0,1.0,-0.29410430788993835,0.9614867568016052,0.0
1380,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1381,0.0,0.0,0.0,1.0,1.0,-0.3259456753730774,0.9514328837394714,0.0
1382,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1383,0.0,0.0,0.0,1.0,1.0,-0.34616032242774963,0.9435611963272095,0.0
1384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1385,0.0,0.0,0.0,1.0,1.0,-0.36068466305732727,0.9374515414237976,0.0
1386,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1387,0.0,0.0,0.0,1.0,1.0,-0.3707959055900574,0.9328651428222656,0.0
1388,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1389,0.0,0.0,0.0,1.0,1.0,-0.37418675422668457,0.929771363735199,0.0
1390,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1391,0.0,0.0,0.0,0.0,1.0,-0.3743111789226532,0.9279688000679016,0.0
1392,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393,0.0,0.0,0.0,0.0,1.0,-0.3735886514186859,0.9266353845596313,0.0
1394,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1395,0.0,0.0,0.0,0.0,1.0,-0.37161195278167725,0.9259459972381592,0.0
1396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1397,0.0,0.0,0.0,0.0,1.0,-0.37161195278167725,0.9259459972381592,0.0
1398,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1399,0.0,0.0,0.0,0.0,1.0,-0.3682940602302551,0.9258900284767151,0.0
